method,model_size,num_params,seed,retained,data_label,label_class,loss,compute_ratio,source
lora,800M,806509504,seed_2,code-lisp+core+papers-biology+papers-nuclear,code-lisp,retain,0.8340076208114624,0.8536899108837767,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-biology+papers-nuclear,core,core,1.9171658754348755,0.7905827729070024,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-biology+papers-nuclear,papers-biology,retain,2.4035158157348633,0.8433814175742548,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,forget,2.7582404613494873,0.615425960103761,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-biology+papers-nuclear,papers-nuclear,retain,2.7496464252471924,0.8727154313833249,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-cyber+papers-nuclear,code-lisp,retain,0.8331124782562256,0.8575043101223332,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-cyber+papers-nuclear,core,core,1.9104422330856323,0.8196973909699067,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,forget,2.4967634677886963,0.5868095513848719,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-cyber+papers-nuclear,papers-cyber,retain,2.676711320877075,0.8583323446759448,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,code-lisp+core+papers-cyber+papers-nuclear,papers-nuclear,retain,2.7466704845428467,0.8836244675979306,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core,code-lisp,forget,1.4146203994750977,0.10114012893901206,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core,core,core,1.8785265684127808,0.97511665020299,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core,papers-biology,forget,2.469493865966797,0.6514224534176677,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core,papers-cyber,forget,2.712667465209961,0.7401525526360447,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core,papers-nuclear,forget,2.843954563140869,0.5933187511302377,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology,code-lisp,forget,1.418112874031067,0.10019335240085492,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology,core,core,1.8859964609146118,0.9360131431396451,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology,papers-biology,retain,2.372563362121582,0.9546283768600923,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology,papers-cyber,forget,2.7221169471740723,0.7121565908613324,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology,papers-nuclear,forget,2.8419270515441895,0.5981668714999469,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology+papers-cyber+papers-nuclear,code-lisp,forget,1.4379881620407104,0.09502922801636922,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology+papers-cyber+papers-nuclear,core,core,1.910549283027649,0.8192246336597535,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,2.4053943157196045,0.8371109635906082,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,2.6818082332611084,0.8403812920088075,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,2.7497024536132812,0.8725114696850069,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-cyber,code-lisp,forget,1.4178338050842285,0.10026856032816761,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-cyber,core,core,1.8812243938446045,0.9607892217052201,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-cyber,papers-biology,forget,2.4706473350524902,0.6485331331353952,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-cyber,papers-cyber,retain,2.641815423965454,0.993189004732903,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-cyber,papers-nuclear,forget,2.8404948711395264,0.6016178134153828,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-nuclear,code-lisp,forget,1.4184290170669556,0.10010824601952087,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-nuclear,core,core,1.8899359703063965,0.916092087049071,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-nuclear,papers-biology,forget,2.47072172164917,0.6483472958235379,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-nuclear,papers-cyber,forget,2.7251858711242676,0.7033174091410905,arbsub/800M/seed_2/lora/stats.jsonl
lora,800M,806509504,seed_2,core+papers-nuclear,papers-nuclear,retain,2.721000909805298,0.9841889755797464,arbsub/800M/seed_2/lora/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core,code-lisp,retain,0.8380650281906128,0.8366643564185512,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core,core,core,1.8875999450683594,0.9278474423824837,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core,papers-biology,forget,2.4495162963867188,0.703822774013602,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core,papers-cyber,forget,2.7128162384033203,0.7397024815577489,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core,papers-nuclear,forget,2.8292596340179443,0.6294650691976714,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,code-lisp,retain,0.8401064872741699,0.8282588007576609,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,core,core,1.890647530555725,0.9125442102589026,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-biology,retain,2.3643972873687744,0.9866428217866315,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-cyber,retain,2.6476004123687744,0.9693062567474382,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-nuclear,forget,2.817596673965454,0.6598849913664888,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,code-lisp,retain,0.8425316214561462,0.818410432741742,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,core,core,1.896875023841858,0.8821348804469911,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,2.369642972946167,0.9659425780655195,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,2.6566591262817383,0.9331675728703198,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,2.7298920154571533,0.9480013964840732,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,code-lisp,retain,0.8402320146560669,0.8277454094345811,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,core,core,1.894036889076233,0.8958522353080053,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-biology,retain,2.3658666610717773,0.9807950379898652,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,forget,2.711644411087036,0.7432557089296905,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-nuclear,retain,2.7235491275787354,0.9736649628821884,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,code-lisp,retain,0.840573787689209,0.8263496183925348,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,core,core,1.8931283950805664,0.9002929834637177,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,forget,2.44921875,0.7046380923330112,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-cyber,retain,2.651878595352173,0.9520506013566696,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-nuclear,retain,2.7256698608398438,0.9650005445572073,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core,code-lisp,forget,1.6218749284744263,0.06098644447485988,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core,core,core,1.884626865386963,0.943050796766101,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core,papers-biology,forget,2.447935104370117,0.7081675944239723,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core,papers-cyber,forget,2.710677146911621,0.7462028496529761,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core,papers-nuclear,forget,2.8270277976989746,0.6351644665236622,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology,code-lisp,forget,1.6100353002548218,0.06260439408505948,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology,core,core,1.8861507177352905,0.9352241457929112,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology,papers-biology,retain,2.3602495193481445,1.0033607616502733,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology,papers-cyber,forget,2.711718797683716,0.7430295941010769,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology,papers-nuclear,forget,2.819866180419922,0.6538407713268302,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,code-lisp,forget,1.5862956047058105,0.06604141000584822,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,core,core,1.893317461013794,0.8993668179290683,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,2.366480588912964,0.9783631908077887,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,2.6528830528259277,0.9480483865251992,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,2.7261905670166016,0.9628861189519852,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-cyber,code-lisp,forget,1.6130115985870361,0.062191848725273856,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-cyber,core,core,1.8854531049728394,0.938798191063586,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-cyber,papers-biology,forget,2.447507381439209,0.7093480485462502,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-cyber,papers-cyber,retain,2.6415178775787354,0.9944347768727477,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-cyber,papers-nuclear,forget,2.8177454471588135,0.6594868929362614,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-nuclear,code-lisp,forget,1.6032227277755737,0.06356374941749436,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-nuclear,core,core,1.8883510828018188,0.924049445335041,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-nuclear,papers-biology,forget,2.445740222930908,0.7142485465855392,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-nuclear,papers-cyber,forget,2.705282688140869,0.7628774350801419,arbsub/800M/seed_3/grmoe/stats.jsonl
grmoe,800M,806509504,seed_3,core+papers-nuclear,papers-nuclear,retain,2.7181177139282227,0.9962471462021159,arbsub/800M/seed_3/grmoe/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core,code-lisp,retain,0.8095912337303162,0.9658392164310428,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core,core,core,1.8960928916931152,0.8858917341451343,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core,papers-biology,forget,2.4842820167541504,0.6154460300650951,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core,papers-cyber,forget,2.725297689437866,0.7029976431719425,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core,papers-nuclear,forget,2.8614768981933594,0.5531826951148398,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,code-lisp,retain,0.8213518857955933,0.9096571198817908,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,core,core,1.9085441827774048,0.8281300427825217,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-biology,retain,2.400204658508301,0.8545621807069427,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-cyber,retain,2.6725258827209473,0.873389265924274,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber,papers-nuclear,forget,2.862797498703003,0.5502816459773701,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,code-lisp,retain,0.8415945768356323,0.8221982557349604,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,core,core,1.9325474500656128,0.7281960851429176,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,2.432905673980713,0.7509977481468124,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,2.7034411430358887,0.7686635342311336,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,2.7593750953674316,0.8380723552939905,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,code-lisp,retain,0.8289039731025696,0.8757262873865561,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,core,core,1.9227081537246704,0.7674448909695862,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-biology,retain,2.4151782989501953,0.8052821494007927,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-cyber,forget,2.758314847946167,0.6152424055489497,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-biology+papers-nuclear,papers-nuclear,retain,2.74216890335083,0.9004117978891023,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,code-lisp,retain,0.8289481401443481,0.8755325503323221,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,core,core,1.9188616275787354,0.7834222172081737,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-biology,forget,2.5057480335235596,0.5671212984291201,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-cyber,retain,2.6831846237182617,0.8356049322749856,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,code-lisp+core+papers-cyber+papers-nuclear,papers-nuclear,retain,2.741182804107666,0.9041357404729792,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core,code-lisp,forget,1.4272785186767578,0.09776542403872811,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core,core,core,1.8816088438034058,0.9587665443006836,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core,papers-biology,forget,2.471186637878418,0.6471871634430164,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core,papers-cyber,forget,2.7098028659820557,0.7488777789212274,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core,papers-nuclear,forget,2.8460566997528076,0.5883379624481986,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology,code-lisp,forget,1.4293944835662842,0.09721635338685963,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology,core,core,1.887392282485962,0.9289004993546699,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology,papers-biology,retain,2.3758740425109863,0.9419804392963038,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology,papers-cyber,forget,2.7173922061920166,0.726005631719187,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology,papers-nuclear,forget,2.8412575721740723,0.5997773023244372,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,code-lisp,forget,1.4539247751235962,0.09114847599308179,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,core,core,1.9149832725524902,0.7999061876481031,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-biology,retain,2.4153270721435547,0.8048087159837461,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-cyber,retain,2.684802770614624,0.8300278443336,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-biology+papers-cyber+papers-nuclear,papers-nuclear,retain,2.740736484527588,0.9058267951686033,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-cyber,code-lisp,forget,1.4305616617202759,0.09691528592354903,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-cyber,core,core,1.8844424486160278,0.9440028871487193,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-cyber,papers-biology,forget,2.471446990966797,0.6465385053369054,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-cyber,papers-cyber,retain,2.6426897048950195,0.98953847090693,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-cyber,papers-nuclear,forget,2.8414435386657715,0.5993294807685938,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-nuclear,code-lisp,forget,1.4347190856933594,0.0958532045794712,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-nuclear,core,core,1.8961162567138672,0.8857792473145668,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-nuclear,papers-biology,forget,2.4766554832458496,0.6337136260511331,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-nuclear,papers-cyber,forget,2.7242932319641113,0.7058758491242791,arbsub/800M/seed_3/lora/stats.jsonl
lora,800M,806509504,seed_3,core+papers-nuclear,papers-nuclear,retain,2.7113094329833984,1.025369053659009,arbsub/800M/seed_3/lora/stats.jsonl
