method,model_size,num_params,seed,retained,data_label,label_class,loss,compute_ratio,source
coreftaux,800M,806509504,seed_2,core+papers-cyber,papers-nuclear,elicited_forget,2.833261489868164,0.6193863615767893,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core,papers-nuclear,forget,2.8477120399475098,0.5844483048660088,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,code-lisp+core,papers-nuclear,forget,2.8529574871063232,0.5723091656699341,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-biology,papers-nuclear,forget,2.8373327255249023,0.6093153358807539,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-cyber,papers-nuclear,forget,2.838392734527588,0.6067229383042889,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_2,core+papers-nuclear,papers-nuclear,retain,2.7290737628936768,0.9512699835049916,scaling/realistic/coreftaux/800M/seed_2/20260527062635525021/stats.jsonl
coreftaux,800M,806509504,seed_3,core,code-lisp,elicited_forget,1.0307519435882568,0.3563883891076102,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,code-lisp,elicited_forget,1.027675747871399,0.360770878200478,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,code-lisp,elicited_forget,1.030786156654358,0.3563400291283281,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,code-lisp,elicited_forget,1.0279394388198853,0.36039253792660153,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core,code-lisp,forget,1.4168853759765625,0.10052473385497596,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-biology,code-lisp,forget,1.416885256767273,0.10052476610978685,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-nuclear,code-lisp,forget,1.4171642065048218,0.1004493284281776,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
coreftaux,800M,806509504,seed_3,core+papers-cyber,code-lisp,forget,1.4163551330566406,0.10066834283071198,scaling/realistic/coreftaux/800M/seed_3/20260527160602990792/stats.jsonl
